doi,title,abstract,categories,publishedDate,suppItems,assetLink
10.26434/chemrxiv-2025-003lg-v2,Deep Residual Learning for Molecular Force Fields,"Accurate interatomic interaction modeling via force fields is critical for biological studies and drug discovery, but balancing accuracy and generalizability remains challenging. We introduce ResFF, a hybrid machine learning force field that employs deep residual learning to integrate explicit physics-based bonded terms with residual corrections from a lightweight equivariant neural network. Through a three-stage joint optimization, ResFF decomposes molecular energy into dominant bonded contributions and complex noncovalent deviations. Benchmarks show ResFF outperforms classical and neural network force fields in generalization (mean absolute error (MAE): 1.16 kcal/mol on Gen2-Opt, 0.90 kcal/mol on DES370K), torsional profiles (MAE: 0.45/0.48 kcal/mol on TorsionNet-500/Scan), and intermolecular interactions (MAE: 0.32 kcal/mol on S66×8). It also enables precise energy minima reproduction and stable molecular dynamics of biological systems. ResFF merges physical constraints with neural expressiveness, offering a robust tool for accurate and efficient molecular simulation.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Machine Learning; Artificial Intelligence,2025-07-18T19:47:04.737Z,"[{'title': 'Supporting Information of ResFF', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68784b00728bf9025ed10ac2/original/supporting-information-of-res-ff.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68784b00728bf9025ed10aaf/original/deep-residual-learning-for-molecular-force-fields.pdf
10.26434/chemrxiv-2025-jpp14,LLM-Guided Ligand Design for Controlling Nanoscopic Morphology of CsPbBr3 Perovskite Nanocrystals,"Traditional nanocrystal ligand design often relies on trial-and-error, limiting systematic exploration. Here, we present a framework integrating a Large Language Model (LLM) agent into experimental planning, iteratively refining ligand design for nanocrystal synthesis. Through structured human-AI dialogue, we generated testable hypotheses and uncovered key design principles: planar aromatics promote anisotropic growth via π-stacking, while steric hindrance and chirality influence surface coverage and introduce directional biases. This iterative human-AI approach led to selecting (R)- and (S)-1-(1-naphthyl)ethylammonium (R/S-NEA) as promising ligand candidates.
High-throughput experiments on CsPbBr3 perovskite nanocrystal growth revealed striking enantiomer-specific effects. S-NEA enhanced photoluminescence and yielded larger morphologies with increasing concentrations, while R-NEA promoted anisotropic growth with increased lattice strain. Density Functional Theory provided mechanistic insight: R-NEA preferentially binds CsPbBr3 (110) surfaces, while S-NEA shows enhanced stability on (100) and (111) facets. These findings demonstrate how ligand aromaticity and stereochemistry induce facet-specific binding and shape control. This study establishes a systematic, iterative framework for AI-assisted materials design, validating LLM-predicted structure-property relationships and offering a scalable methodology for accelerating discovery across diverse material systems through continuous refinement.
",Theoretical and Computational Chemistry; Materials Science; Nanostructured Materials - Materials; Optical Materials; Artificial Intelligence; Materials Chemistry,2025-07-17T07:38:19.826Z,"[{'title': 'Supplemental Experimental Procedures for LLM Guided Ligand Design', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68769a00728bf9025e9838b5/original/supplemental-experimental-procedures-for-llm-guided-ligand-design.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/687694b8728bf9025e97cc9b/original/llm-guided-ligand-design-for-controlling-nanoscopic-morphology-of-cs-pb-br3-perovskite-nanocrystals.pdf
10.26434/chemrxiv-2025-kgb3s,"Explainable artificial intelligence for materials
discovery: application to catalysts for the HER
and ORR","The extraordinary progress of strategies coupling ab initio calculations and machine learning (ML) has opened the door for both fast and accurate chemical/physical properties predictions and for the virtual design of materials. However, these techniques are very often used as a ""black box"" with the sole objective of obtaining high accuracy with scarce or no special attention on how ML models obtain their predictions.  This can be improved by leveraging explainability of ML models, which, at the same time, would increase the chance of ML to offer new insights into the chemistry and physics of materials. Hence, the next generation of ML models in these realms must guarantee explainability by embedding explainable artificial intelligence (XAI) tools into their pipelines. Specifically, ML-assisted materials discovery and design can take great advantage of the use of XAI. Enabling explanations would increase the impact of these approaches by providing not only a set of candidates, but also insights into what makes a given material better than others. With this in mind, on the example of heterogeneous catalysts for the hydrogen production and energy generation, here we propose a novel strategy for materials design based on counterfactuals explanations. We were able to find materials featuring properties close to the design targets that were later validated with density functional theory calculations. Explanations were devised by comparing original samples, counterfactuals, and discovered candidates. Such explanations allowed us to unveil subtle relationships between the most relevant features, other, in principle, less important features, and the target property.  This work provides an alternative to already available designing strategies, such as high-throughput screening or generative models, but that, for the first time, incorporates explainability as its main driving mechanism.",Theoretical and Computational Chemistry; Materials Science; Catalysis; Computational Chemistry and Modeling; Artificial Intelligence,2025-07-17T05:53:41.105Z,"[{'title': 'Supplementary Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/687666a623be8e43d656a113/original/supplementary-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6876617523be8e43d6556edc/original/explainable-artificial-intelligence-for-materials-discovery-application-to-catalysts-for-the-her-and-orr.pdf
10.26434/chemrxiv-2025-p7sxn,LoRA-Chem: Modular Machine Learning for Multitask Prediction in Organic Reactions,"The prediction of organic chemical reactions has historically presented significant challenges owing to the inherent complexity and mechanistic diversity of reaction processes. In this work, we present LoRA-Chem, an innovative modular framework that demonstrates remarkable performance in predicting individual organic reactions while achieving unprecedented multitask capacity. This unified architecture enables accurate forecasting of diverse reaction types through a single integrated model - a critical advancement that addresses longstanding limitations in traditional prediction methodologies. Importantly, our investigation reveals that strategic improvements in the foundational model architecture can substantially enhance the system's predictive accuracy. The demonstrated versatility and scalability of the LoRA-Chem framework suggest transformative potential for next-generation reaction prediction systems, offering a robust platform for developing sophisticated artificial intelligence solutions in synthetic chemistry.",Theoretical and Computational Chemistry; Artificial Intelligence,2025-07-16T15:12:29.482Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68746b1dfc5f0acb52198da1/original/lo-ra-chem-modular-machine-learning-for-multitask-prediction-in-organic-reactions.pdf
10.26434/chemrxiv-2025-93xmj,Highly Accurate and Fast Prediction of MOF Free Energy Via Machine Learning,"A major bottleneck in translating computational screening of metal-organic frameworks (MOFs) to laboratory synthesis is the uncertain synthetic accessibility of computer-generated MOF designs. While MOF free energy calculations are emerging as a way to anticipate synthetic accessibility, the computational cost of traditional molecular simulation methods remains incompatible with the immense MOF design space, which spans trillions of structures. Here we propose and demonstrate the efficient prediction of this important quantity using machine learning. Our approach is based on three ingredients: (1) a newly curated dataset of nearly 1 million MOFs and their properties, including measured free energies for a subset of these structures; (2) a novel sequence representation of MOFs, called MOFSeq, that incorporates both local and global MOF features; and (3) a large language model (LLM-Prop) pre-trained on strain energy prediction and then fine-tuned on free energy prediction using MOFSeq. Our trained model achieves a mean absolute error (MAE) of 0.789 kJ/mol on free energy prediction. Remarkably, this same model, without retraining, demonstrated exceptional versatility by predicting MOF synthesizability with a 97% F1 score. Furthermore, it correctly selected the right MOF polymorph with an average accuracy of 78.1%, with this accuracy increasing to 100% for free energy differences greater than 4.05 kJ/mol and remaining above 60% even when the free energy difference was as low as 0.16 kJ/mol.",Theoretical and Computational Chemistry; Materials Science; Hybrid Organic-Inorganic Materials; Machine Learning; Artificial Intelligence,2025-07-14T12:58:10.587Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/686fedbc43bc52e4ec4edfc6/original/highly-accurate-and-fast-prediction-of-mof-free-energy-via-machine-learning.pdf
10.26434/chemrxiv-2025-7csf2,Accelerating the Discovery of High-Conductivity Glass Electrolytes via Machine Learning,"Glass materials are promising candidates as solid electrolytes for batteries. However, the atomistic origins of variations in ionic conductivity with composition remain poorly understood. A key challenge in computationally designing high-performance glass electrolytes is the absence of an efficient general interatomic potential, particularly for mixed-anion systems, such as combinations of oxides, sulphides, and halides. To address these limitations, a machine learning interatomic potential for glass electrolytes is introduced, based on the atomic cluster expansion descriptor, covering common network formers, modifiers, and anions. Excellent agreement with experimental structure and property data across a wide range of glass compositions is observed. While the potential is broadly applicable to, e.g., lithium-ion conductivity, focus is here on the influence of glass composition on sodium-ion conductivity given the emerging importance of these conductors. By screening the diffusivity of 1,303 glass compositions, the presence of anion species, such as sulphides and halides, is found to have a large positive influence on diffusivity, enabling prediction of highly conductive glasses with mixed anions. Diffusivity and ionic conductivity are highly correlated with a set of descriptors, such as the average atomic volume. This work thus helps to accelerate predictive modelling and broader understanding of conductivity in glass electrolytes.",Theoretical and Computational Chemistry; Energy; Computational Chemistry and Modeling; Artificial Intelligence; Energy Storage; Materials Chemistry,2025-07-14T11:04:22.330Z,"[{'title': 'Supporting Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/686fa9e4e1957b8c6122866b/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/686fa7a443bc52e4ec366d6c/original/accelerating-the-discovery-of-high-conductivity-glass-electrolytes-via-machine-learning.pdf
10.26434/chemrxiv-2024-pf3ph-v3,Conformal Selection for Efficient and Accurate Compound Screening in Drug Discovery,"Reliable compound screening is fundamental to drug discovery, yet the process remains undermined by lack of robust risk controls of false compound selection or omission in current methods. To address these challenges, we introduced conformal selection as an enhanced approach to optimize the compound screening process with balanced risks and benefits. Leveraging conformal inference, our approach constructs p-values for each candidate molecule to quantify statistical evidence for selection. The final selection of molecules is determined by comparing these p-values against thresholds derived from multiple testing principles. Our approach offers rigorous control over the false discovery/omission rate, ensuring validity independent of dataset size and requiring minimal assumptions. By avoiding the estimation of prediction errors required in previous approaches, our method achieves higher accuracy (power), thereby improving the ability to identify promising candidates. We validate these advantages through numerical simulations on real-world datasets.",Theoretical and Computational Chemistry; Biological and Medicinal Chemistry; Drug Discovery and Drug Delivery Systems; Computational Chemistry and Modeling; Artificial Intelligence,2025-07-14T08:06:03.702Z,"[{'title': 'Supporting Materials for ""Conformal Selection for Efficient and Accurate Compound Screening in Drug Discovery""', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/687024ed728bf9025ed8662d/original/supporting-materials-for-conformal-selection-for-efficient-and-accurate-compound-screening-in-drug-discovery.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/687023e2728bf9025ed7e48b/original/conformal-selection-for-efficient-and-accurate-compound-screening-in-drug-discovery.pdf
10.26434/chemrxiv-2025-dvrzs-v2,Machine Learning Analysis of Molecular Dynamics Properties Influencing Drug Solubility,"Solubility is critical in drug discovery and development, as it significantly influences a medication's bioavailability and therapeutic efficacy. Understanding solubility at the early stages of drug discovery is essential for minimizing resource consumption and enhancing the likelihood of clinical success via prioritizing compounds with optimal solubility. Mo-lecular dynamics (MD) simulation is a powerful computational tool for modeling various physicochemical properties, particularly solubility. MD simulations offer a detailed perspective on molecular interactions and dynamics, providing insights into the factors influencing solubility. This study aims to statistically examine the impact of ten MD-derived properties, along with logP, one of the most influential experimental properties, on the aqueous solubility of drugs us-ing Machine Learning (ML) techniques. To achieve this, a dataset comprising 211 drugs from diverse classes was com-piled from the literature. These drugs were subjected to MD simulation, from which relevant properties were extracted and selected as features. Additionally, the corresponding octanol-water partition coefficient (logP) from previous studies was incorporated into the analysis. Through rigorous analysis, the properties with the most significant influence on sol-ubility were identified and subsequently used as input features for four ensemble machine learning algorithms: Random Forest, Extra Trees, XGBoost, and Gradient Boosting. The results indicate that seven properties, logP, Solvent Accessi-ble Surface Area (SASA), Coulombic_t, LJ, Estimated Solvation Free energies (DGSolv), RMSD, and Average number of solvents in Solvation Shell (AVGshell) are highly effective in predicting solubility, exhibiting performance compara-ble to predictive models based on structural features. The Gradient Boosting algorithm achieved the best performance with a predictive R2 of 0.87 and an RMSE of 0.537 in test set. This research underscores the potential of integrating MD simulations with ML methodologies to improve the accuracy and efficiency of aqueous solubility predictions in drug development. ",Theoretical and Computational Chemistry; Physical Chemistry; Biological and Medicinal Chemistry; Computational Chemistry and Modeling; Machine Learning; Artificial Intelligence,2025-07-14T06:52:10.488Z,"[{'title': 'Supplementary Materials: Molecular Dynamics and Machine Learning Analysis of Drug Solubility.', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/686e69f7728bf9025e8b2fab/original/supplementary-materials-molecular-dynamics-and-machine-learning-analysis-of-drug-solubility.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/686e69f7728bf9025e8b2fa1/original/machine-learning-analysis-of-molecular-dynamics-properties-influencing-drug-solubility.pdf
10.26434/chemrxiv-2025-cvk0n,Investigation of the Effect of Framework Flexibility on CO2 Adsorption in SIFSIX-3-Cu using a Machine Learned Force Field,"Metal-organic frameworks (MOFs) offer promise as selective CO2 sorbents, but successful MOF sorbent materials need high CO2 binding affinity and selectivity for CO2 over water. This work focuses on the use of machine learned force fields (MLFFs) to model CO₂ adsorption in flexible MOFs, with a focus on SIFSIX-3-Cu, an anion-pillared MOF known for its high CO2 affinity. A preliminary high-throughput screening of over 900 anion-pillared MOFs was performed using rigid UFF+DDEC6 force fields to predict zero-loading heats of adsorption for CO2 and H2O. SIFSIX-3-Cu was selected for further computational study due to its predicted CO2 heat of adsorption and experimental relevance. A DeePMD-based MLFF was trained to reproduce DFT (PBE+D3) energies and forces, with an iterative sampling scheme combining molecular dynamics, geometry optimization, random geometric insertion and NVT Monte Carlo-based configuration generation to capture both attractive and repulsive regions of the potential energy surface. Flexibility of the MOF was explicitly included, contrasting with previous models approximating the MOF as rigid. Hybrid Monte Carlo/molecular dynamics (MC/MD) simulations with the MLFF produced CO2 adsorption isotherms in good agreement with experimental data at direct air capture (DAC) pressures (e.g., 40 Pa), in contrast to previous overestimations of CO2 sorption by models with rigid structures. Bond and angle histogram analysis showed that MOF flexibility increased the variance of fluorine-fluorine diagonal distances at adsorption sites, resulting in a lower predicted sorption for flexible, asymmetric SIFSIX-3-Cu pore geometries as compared to the rigid, symmetric DFT-optimized SIFSIX-3-Cu pore geometry. A detailed description of flexibility afforded by the MLFF resulted in an accurately predicted CO2 uptake (1.05 mmol/g) at low pressure (40 Pa) compared to the experimentally measured value (1.24 mmol/g). These results underscore the importance of including framework flexibility when modeling adsorption phenomena in MOFs, particularly for low pressure applications.",Theoretical and Computational Chemistry; Physical Chemistry; Materials Science; Machine Learning; Chemoinformatics - Computational Chemistry,2025-07-18T20:19:45.412Z,"[{'title': 'Supporting Information for Investigation of the Effect of Framework Flexibility on CO2 Adsorption in SIFSIX-3-Cu using a Machine Learned Force Field', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68784984fc5f0acb52962c00/original/supporting-information-for-investigation-of-the-effect-of-framework-flexibility-on-co2-adsorption-in-sifsix-3-cu-using-a-machine-learned-force-field.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/687845fa23be8e43d694b134/original/investigation-of-the-effect-of-framework-flexibility-on-co2-adsorption-in-sifsix-3-cu-using-a-machine-learned-force-field.pdf
10.26434/chemrxiv-2025-sr2np,Effect of Shear Flow and Precursor Polymer Design on Single-Chain Nanoparticle Formation,"Single-chain nanoparticles (SCNPs) are a class of materials formed by the intramolecular cross-linking and collapse of single polymer chains. Because their morphology dictates suitability for specific applications, such as nanoscale reactors and drug delivery vehicles, understanding how to control or tailor morphologies is of interest. Here, we investigate how the morphology of SCNPs depends on both precursor chain attributes, such as linker fraction and backbone stiffness, and an imposed shear flow. Using coarse-grained molecular dynamics simulations, we generate an ensemble of structures from 10,800 unique SCNPs, some formed  under quiescent conditions and some in shear flow--the latter of which has not been previously studied. We then characterize morphologies by analysis of a three-dimensional embedding space obtained through unsupervised learning of the simulated structures. This reveals how SCNP morphology depends on dimensionless parameters, related to precursor-chain attributes and shear rate, and offers insight into their relative influence. Interestingly, we find that shear rate has comparable influence to the degree of polymerization and the blockiness of reactive sites. Furthermore, shear, which can be externally controlled independent of precursor chain synthesis, can have persistent effects on morphology, such as enhancing compaction of SCNPs based on stiff chains. This work provides guidelines for designing SCNPs with targeted characteristics based on five dimensionless variables and illustrates the utility of machine learning in analyzing SCNPs formed across a range of conditions.",Theoretical and Computational Chemistry; Materials Science; Polymer Science; Polymer morphology; Computational Chemistry and Modeling; Machine Learning,2025-07-18T19:52:32.820Z,"[{'title': 'Supplementary Information Text', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/68785bc523be8e43d696ff2c/original/supplementary-information-text.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6877c73e23be8e43d6840e82/original/effect-of-shear-flow-and-precursor-polymer-design-on-single-chain-nanoparticle-formation.pdf
