doi,title,abstract,categories,publishedDate,suppItems,assetLink
10.26434/chemrxiv-2026-83634,EvoDiffMol: Evolutionary Diffusion Framework for 3D Molecular Design with Optimized Properties,"Designing molecules with specific target properties remains a fundamental challenge in computational chemistry. While existing approaches show promise, most rely on simplified representations like SMILES strings or 2D graphs that lack essential three-dimensional geometric information. We present EvoDiffMol, a computational framework that integrates evolutionary algorithms with three-dimensional diffusion models for property-driven molecular generation. The method operates through adaptive evolutionary optimization, where population-based selection guides the generation process toward desired property landscapes. EvoDiffMol supports both unconstrained molecular design and scaffold-constrained generation that preserves fixed substructures while optimizing complementary regions. Comprehensive evaluation demonstrates exceptional performance, achieving the highest drug-likeness score (0.94) among all compared state-of-the-art methods while maintaining excellent validity, uniqueness, and novelty. Beyond single property optimization, the framework demonstrates flexible multi-property optimization capabilities, simultaneously controlling multiple molecular descriptors including synthetic accessibility, lipophilicity, topological polar surface area, and clinically relevant ADMET properties such as cardiotoxicity (hERG) and intestinal permeability (Caco-2). This adaptability spans from simple descriptors to practical pharmaceutical endpoints without requiring complete model retraining. The framework achieves precise control over target property values, generating molecules with properties closely matching specified targets for both single and multiple descriptors. Scaffold-constrained experiments preserve fixed molecular cores while maintaining effective property optimization. The three-dimensional geometric awareness enables superior structure-property relationships compared to sequence-based approaches, establishing a new paradigm for geometry-aware molecular design with significant implications for materials science and drug discovery.",Theoretical and Computational Chemistry; Biological and Medicinal Chemistry; Bioinformatics and Computational Biology; Drug Discovery and Drug Delivery Systems; Artificial Intelligence,2026-01-14T13:36:39.070Z,"[{'title': 'Supplementary Information for EvoDiffMol', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/695c2178900d745c4380780d/original/supplementary-information-for-evo-diff-mol.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69570311083c11e4a14027ed/original/evo-diff-mol-evolutionary-diffusion-framework-for-3d-molecular-design-with-optimized-properties.pdf
10.26434/chemrxiv-2026-mdsdz,"PervoTransformer: Transformer-Based PCE Prediction
and Device Design with MACE MLIPs for CsSnX3 Perovskites","Perovskite solar cell performance depends on the joint configuration of materials, interfaces, and
layer-specific physical parameters, forming a structured design space that is naturally sequential but
rarely modeled as such. This work introduces PervoTransformer, a transformer-based framework that
represents complete device architectures as sequences and learns device-level behavior directly from
this representation. A RoBERTa model is finetuned on SCAPS-generated device sequences spanning
six perovskite families, including MAPbI3, FAPbI3, CsPbI3, and their Sn-based analogs. The model
predicts multiple performance metrics simultaneously, including power conversion efficiency (PCE),
short-circuit current density Jsc, open-circuit voltage Voc, and fill factor (FF), demonstrating that
transformer encoders can capture coupled, non-linear dependencies across the full device stack. To
the best of our knowledge, this is the first application of transformer models to perovskite solar
cell device modeling using a sequence-based formulation. To explore device configurations beyond the
training distribution, a GPT-2 model is finetuned on the same device sequence formalism and used to
generate candidate architectures with novel combinations of compositional and physical parameters.
Generated sequences are screened for validity, uniqueness, and physical consistency using a retrieval augmented
generation (RAG) based constraint system. The validated devices are then passed back
through the finetuned RoBERTa model to predict performance metrics, enabling selection of high performing
candidates. Selected absorber configurations are further evaluated through device-level
simulations, forming an end-to-end loop for device prediction, generation, and screening. Additionally
machine-learned interatomic potentials based on the MACE framework are finetuned for CsSnX(X =
Cl,Br, I)3 using available DFT data, enabling efficient exploration of structural and energetic trends
in lead-free Sn perovskites and supporting absorber materials design. Together with the transformer based
predictive, generative, and screening workflow, this establishes a multi-scale strategy in which
sequence-aware transformers optimize device architectures while MLIPs guide atomic-scale materials
exploration for perovskite solar cells.",Theoretical and Computational Chemistry; Materials Science; Theory - Computational; Machine Learning; Artificial Intelligence,2026-01-14T12:58:15.701Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/695d748d900d745c43b05549/original/pervo-transformer-transformer-based-pce-prediction-and-device-design-with-mace-mli-ps-for-cs-sn-x3-perovskites.pdf
10.26434/chemrxiv-2025-xj84d-v2,Can simple exchange heuristics guide us in predicting magnetic properties of solids?,"The Kanamori-Goodenough-Anderson rules are a textbook heuristic for predicting magnetism. They connect bond angles to magnetic ordering for some transition metal compounds. Such domain knowledge is of high importance for building predictive machine learning models in scenarios with scarce data. Yet, there has been no statistical, large-scale evaluation of the heuristic. Here, we evaluate this heuristic on an experimental database of magnetic structures. We observe that the heuristic is largely satisfied, and we discuss the exceptions. We then demonstrate how integrating this heuristic into machine learning models for predicting magnetic ordering enhances prediction quality. Notably, these magnetism models are also capable of predicting if non-collinear magnetic ordering might occur. Furthermore, the heuristic provides a useful benchmark for evaluating theoretical methods that calculate magnetic properties.",Theoretical and Computational Chemistry; Inorganic Chemistry; Bonding; Magnetism; Artificial Intelligence; Materials Chemistry,2026-01-13T10:43:37.342Z,"[{'title': 'Supporting Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6960f173ff1c4bced43f740c/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6960effeff1c4bced43f2eb2/original/can-simple-exchange-heuristics-guide-us-in-predicting-magnetic-properties-of-solids.pdf
10.26434/chemrxiv-2026-dtw9b,Retrieval-Augmented Large Language Models for Chemistry: A Comprehensive Survey,"The rapid proliferation of Large Language Models (LLMs) has heralded a new era in artificial intelligence, demonstrating remarkable capabilities in understanding, generating, and reasoning with human language. Their potential to revolutionize scientific discovery, particularly in chemistry, is immense. However, standalone LLMs are inherently limited by their reliance on static pre-training data, leading to issues such as factual hallucination, outdated knowledge, and a lack of transparency in their reasoning processes. Retrieval-Augmented Generation (RAG) has emerged as a powerful paradigm to mitigate these limitations by grounding LLM responses in external, up-to-date, and verifiable knowledge sources. This survey provides a comprehensive overview of the intersection of RAG and LLMs within the chemical sciences. We delve into the foundational concepts of LLMs and RAG, detail the unique architectures and methodologies required for handling diverse chemical data, and systematically review their applications across drug discovery, materials science, reaction prediction, and chemical literature mining. Furthermore, we critically examine the existing challenges, limitations, and ethical considerations inherent in deploying RAG-LLMs in chemistry. Finally, we discuss promising future directions, emphasizing the need for robust evaluation benchmarks and advanced multimodal RAG systems to unlock the full potential of these transformative technologies in accelerating chemical innovation.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Machine Learning; Artificial Intelligence,2026-01-13T06:58:56.220Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6960605c5c91413e6ee2de6a/original/retrieval-augmented-large-language-models-for-chemistry-a-comprehensive-survey.pdf
10.26434/chemrxiv-2026-l1d11,Automated QSAR — how good is it in practice?,"Over the past two decades, quantitative structure–activity relationship (QSAR) modeling has evolved substantially, driven by improved data accessibility, open-source descriptor generation, mature ma- chine learning libraries, and scalable cloud computing. Large-scale benchmarking studies using public datasets have demonstrated the feasibility of building predictive models across hundreds of endpoints. In parallel, automated machine learning (Auto-ML) approaches have emerged as a promising means to lower the barrier to QSAR model development, enabling competitive performance without extensive expert intervention. 
Here, we describe the design and implementation of an automated QSAR modeling system inte- grated into the CDD Vault platform, referred to as CDD Vault Inference Models. The system auto- matically trains, evaluates, and deploys regression models whenever new assay data become available, without requiring users to select endpoints, descriptors, or learning algorithms. Using public datasets from ChEMBL, we developed a fully automated workflow for model training and continuous evaluation. Models are released when a conservative performance threshold is achieved. The system is currently focused on building regression models. To give users a handle on model uncertainty, we also provide conformal prediction intervals. 
We discuss the implications of deploying fully automated QSAR models in a production environ- ment and outline future extensions. Together, this work demonstrates that automated, continuously updated QSAR modeling can provide practical and scalable decision support for drug discovery, par- ticularly in settings where dedicated modeling expertise is limited.",Theoretical and Computational Chemistry; Machine Learning; Chemoinformatics - Computational Chemistry,2026-01-16T14:04:30.605Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/696547505c91413e6e8e54f0/original/automated-qsar-how-good-is-it-in-practice.pdf
10.26434/chemrxiv-2026-kqz7d,"ScopeMap: An AI-Assisted, Human-in-the-Loop Workflow for Mapping Reaction Scope and Boundaries","Assessing the generality of synthetic methods is a cornerstone of organic chemistry, yet traditional manual selection and current optimization-driven algorithms often fail to delineate reaction boundaries, clustering instead in high-reactivity regions. Herein, we introduce ScopeMap, an iterative, human-in-the-loop workflow designed to efficiently map functional limits rather than merely maximizing performance. Leveraging a modified Centroidal Voronoi Tessellation (CVT) algorithm with a dynamic Geometric Repulsion Potential, ScopeMap transforms negative experimental feedback into geometric constraints, actively steering sampling toward unexplored frontiers. Validated against a comprehensive dataset of biomimetic aldol reactions and a cobalt-catalyzed coupling system, the workflow reconstructed >95% of the scope topology with significantly less experimental effort. Furthermore, we establish the U-Score and R-Score—metrics derived from Spatial Entropy and mean squared distance (MSD)—to provide a standardized framework for quantifying sampling uniformity and representativeness. This work offers a resource-efficient paradigm for defining reaction generality, shifting the focus from exhaustive data enumeration to information-dense boundary mapping.",Theoretical and Computational Chemistry; Organic Chemistry; Organic Synthesis and Reactions; Machine Learning; Artificial Intelligence,2026-01-16T11:42:33.352Z,"[{'title': 'Supplementary Materials for  ScopeMap: An AI-Assisted, Human-in-the-Loop Workflow for Mapping Reaction Scope and Boundaries', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6966619dfc9dac0f37a94bd9/original/supplementary-materials-for-scope-map-an-ai-assisted-human-in-the-loop-workflow-for-mapping-reaction-scope-and-boundaries.docx'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69665bfefc9dac0f37a4af10/original/scope-map-an-ai-assisted-human-in-the-loop-workflow-for-mapping-reaction-scope-and-boundaries.pdf
10.26434/chemrxiv-2026-6khcw,Digitized dataset of aqueous dissociation constants,"The acid dissociation constant (pKa) quantifies the acidity of a compound, which is crucial for applications including drug design, environmental fate studies, and chemical synthesis. However, high-quality open-source digital pKa datasets are scarce, which limits the ability for researchers to search for properties of individual compounds, while also limiting the potential of data-driven predictive models. In this work, we release the IUPAC Digitized pKa Dataset, a digital version of a critically-assessed collection of data compiled up to 1970. The dataset includes metadata such as temperature, measurement method, assessed reliability of data, and chemical identifiers such as SMILES and InChI strings. The dataset spans 24,222 entries across 10,564 unique molecules, making it the largest FAIR open-source dataset publicly available for aqueous pKa data. Herein, we detail the data digitization and checking process, and assess the informational space spanned by the data. We compare the new digital dataset to other widely-used datasets. Several pKa predictors have been trained using these other datasets, but often have not been reliably tested due to overlap between the training and test data. We use the data to train a macroscopic pKa predictor and determine its accuracy using overlap-free test data. The full dataset is available at https://doi.org/10.5281/zenodo.7236452, and the models and data splits used in this study are available at https://doi.org/10.5281/zenodo.18165948.
",Theoretical and Computational Chemistry; Organic Chemistry; Analytical Chemistry; Organic Compounds and Functional Groups; Chemoinformatics; Machine Learning,2026-01-16T10:01:44.062Z,"[{'title': 'Supporting Information', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6965be7bff1c4bced4e84389/original/supporting-information.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/6965bc8dfc9dac0f378bac09/original/digitized-dataset-of-aqueous-dissociation-constants.pdf
10.26434/chemrxiv-2026-d4qw9,Auditing Domain Alignment in Latent Representations for Cross-Domain Materials Machine Learning,"Machine learning models are increasingly applied to heterogeneous materials datasets spanning different synthesis routes, measurement protocols, and structural classes. Although multi-task and representation-learning approaches are commonly used to improve predictive performance, the latent representations learned by such models are rarely examined directly, allowing domain misalignment to remain hidden until model transfer fails. Here, we present a practical, representation-level framework for auditing domain alignment in latent spaces learned by multi-task neural networks for materials property prediction. Using porous carbon materials and metal–organic frameworks as a representative cross-domain case study, we analyze a shared latent space trained across multiple target properties and regularization strategies. Global and local dimensionality-reduction visualizations are combined with quantitative measures of domain separability and latent–target correlation structure to assess alignment quality. We find that domain-alignment objectives induce measurable geometric reorganization and partial large-scale mixing in latent space, while domain identity remains locally recoverable and physically interpretable monotonic associations between latent dimensions and target properties are preserved. These diagnostics reveal structural differences in learned representations that are not apparent from conventional performance metrics alone and enable model comparison based on latent-space geometry rather than predictive accuracy. The proposed auditing framework is model-agnostic and can be readily integrated into existing materials machine learning workflows, providing a practical tool for improving robustness and interpretability in cross-domain materials modeling.",Theoretical and Computational Chemistry; Materials Science; Machine Learning; Artificial Intelligence; Chemoinformatics - Computational Chemistry,2026-01-16T02:53:13.876Z,"[{'title': 'Supplementary Information for ""Auditing Domain Alignment in Latent Representations for Cross-Domain Materials Machine Learning""', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69657be8ff1c4bced4e15d5f/original/supplementary-information-for-auditing-domain-alignment-in-latent-representations-for-cross-domain-materials-machine-learning.pdf'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/696579675c91413e6e9bc931/original/auditing-domain-alignment-in-latent-representations-for-cross-domain-materials-machine-learning.pdf
10.26434/chemrxiv-2025-xn2mp-v3,Practical integration of machine learning into ab initio calculations and workflows: Accelerating the SCF cycle via density matrix predictions,"Data-driven approaches offer great potential for accelerating ab initio electronic structure calculations of molecules and materials but their transferability is often limited due to the vast amount of data needed for training, including when addressing the need to fine-tune universal models for each specific system to be studied. Here, we demonstrate how contributions from system-specific electronic structure machine learning (ESML) models may be combined (“stitched”) to deliver density matrices of entire systems of interest, improving the initial guess for the self-consistent field cycle and delivering gains in computational efficiency. The “stitching” of density matrices is demonstrated for sequential calculations, such as geometry optimization and molecular dynamics, and we show that the synergistic use of ESML models and density matrix extrapolation algorithms can accelerate standard computational calculations. The algorithms are demonstrated for test cases relating to water clusters and a methane clathrate cage, with the benefits discussed. The future opportunities for hybrid quantum mechanical and ML (QM/ML), and also ML/ML paradigms, are broad-ranging with significant computational speed-up attainable.",Theoretical and Computational Chemistry; Computational Chemistry and Modeling; Theory - Computational; Machine Learning,2026-01-15T15:45:25.424Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/696623eefc9dac0f379ca82b/original/practical-integration-of-machine-learning-into-ab-initio-calculations-and-workflows-accelerating-the-scf-cycle-via-density-matrix-predictions.pdf
10.26434/chemrxiv-2026-z8srk,Deep Learning for Assay Nuisance Compound Detection Using a Gated Co-Attention Graph Embedding Model (CAGE- Fusion),"In drug discovery, nuisance compounds are chemicals that interfere with biochemical or cell-based assays, often generating misleading signals unrelated to true activity. These molecules operate through diverse, context-dependent mechanisms, ranging from colloidal aggregation to covalent reactivity. They are often referred to as Pan-Assay Interference Compounds (PAINS), signal interferers, or frequent hitters, depending on their mode of action, and they lead to costly false positives and resource misallocation. They are difficult to distinguish from genuine pharmacological activity using rigid substructure filters. Although deep learning has emerged as a powerful alternative, most existing architectures process molecular graphs or SMILES sequences in isolation. We introduce CAGE-Fusion (Co-Attention Graph Embedding Fusion), a multimodal framework that employs a gated co-attention mechanism to enforce bidirectional information exchange between graph-based and sequence-based encoders. This architecture enables the iterative refinement of atom and token embeddings, yielding a chemically coherent representation that captures cross-modal dependencies missed by single-view baselines. CAGE-Fusion demonstrates superior predictive performance across several MoleculeNet benchmarks and achieves a macro-averaged ROC-AUC of 0.94 and MCC of 0.65 on a comprehensive nuisance compound classification task. Beyond prediction the model offers structural transparency by visualizing attention-weighted regions that contribute to a classification. The source code and a web-based interface are freely available for broad scientific reuse.",Theoretical and Computational Chemistry; Machine Learning; Artificial Intelligence; Chemoinformatics - Computational Chemistry,2026-01-14T12:57:49.135Z,"[{'title': 'Supporting Information 2', 'assetLink': 'https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/696136a7fc9dac0f37ed5300/original/supporting-information-2.xlsx'}]",https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69612bd3fc9dac0f37ebd868/original/deep-learning-for-assay-nuisance-compound-detection-using-a-gated-co-attention-graph-embedding-model-cage-fusion.pdf
10.26434/chemrxiv-2025-rlgq5-v3,Polypharmacology Browser PPB3: A Web-based Deep Learning Tool for Target Prediction Using ChEMBL Data,"Drug-like molecules often interact with multiple biological targets. Assessing this polypharmacology is essential for drug development. Here we trained deep neural networks to associate bioactive molecules up to 80 non-hydrogen atoms in size reported in ChEMBL 34, represented as binary substructure fingerprints, with lists of targets on which the molecules are 50% active at ≤10 µM. We included 2,496,555 interactions between 1,187,089 molecules and 7,546 targets having at least five reported active molecules, including single proteins, protein complexes, protein families, cell lines, organisms, and further target types. This represents a much larger dataset than previously reported models, which were mostly limited to protein targets. Our DNNs achieve good performance in terms of recall and precision per molecule and per target, as illustrated by overall statistics and by a case study in comparison with other online prediction tools. PPB3 predictions can be performed online at https://ppb3.gdb.tools/. ",Theoretical and Computational Chemistry; Biological and Medicinal Chemistry; Drug Discovery and Drug Delivery Systems; Machine Learning; Chemoinformatics - Computational Chemistry,2026-01-13T12:39:12.770Z,[],https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/69611f51fc9dac0f37ea0c6d/original/polypharmacology-browser-ppb3-a-web-based-deep-learning-tool-for-target-prediction-using-ch-embl-data.pdf
